id,answer,subject,domain,bangla_correct,banglish_correct,english_correct,bangla_parsed,banglish_parsed,english_parsed,bangla_prompt,banglish_prompt,english_prompt
benqa_ext_10th-Math-II_0119,B,Math-II,math-ii,0,0,1,D,D,B,"8^{a} = 64^{b) হলে a:b এর মান নিচের কোনটি? A. 1:02 B. 2:01 C. 2:03 D. 3:02 Answer with only A, B, C, or D.","8^{a} = 64^{b) hole a:b er man nicher konoti? A. 1:02 B. 2:01 C. 2:03 D. 3:02 Answer with only A, B, C, or D.","If 8^{a} = 64^{b), which of the folowing is the value of a:b? A. 1:02 B. 2:01 C. 2:03 D. 3:02 Answer with only A, B, C, or D."
benqa_ext_10th-Math-II_0191,D,Math-II,math-ii,1,0,1,D,B,D,"1 + \frac{1}{2} + \frac{1}{2^{2}} + ........... অসীম ধারার যোগফল কোনটি? A. 2^{n + 1} B. \frac{1}{2^{n + 1}} C. 2^{n} D. 2 Answer with only A, B, C, or D.","1 + \frac{1}{2} + \frac{1}{2^{2}} + ........... osim dharar jogofol konoti? A. 2^{n + 1} B. \frac{1}{2^{n + 1}} C. 2^{n} D. 2 Answer with only A, B, C, or D.","Which one is the sum of the infinite series 1 + \frac{1}{2} + \frac{1}{2^{2}} + \cdots ? A. 2^{n + 1} B. \frac{1}{2^{n + 1}} C. 2^{n} D. 2 Answer with only A, B, C, or D."
benqa_ext_10th-Math-II_0317,B,Math-II,math-ii,1,0,1,B,A,B,রফিকের খুলনা হতে রাজশাহী বাসে যাওয়ার সম্ভাবনা \frac{4}{5} এবং রাজশাহী হতে রংপুর ট্রেনে যাওয়ার সম্ভাবনা \frac{6}{7}. রফিকের খুলনা হতে রাজশাহী বাসে না যাওয়ার সম্ভাবনা কত? A. \frac{1}{7} B. \frac{1}{5} C. \frac{4}{5} D....,rofiker khulona hote rajoshahi base jaoyar sombhabona \frac{4}{5} ebong rajoshahi hote rongpur trene jaoyar sombhabona \frac{6}{7}. rofiker khulona hote rajoshahi base na jaoyar sombhabona kot? A. \frac{1}{7} B. \frac...,The probability of Rafiq to go from Khulna to Rajshahi is \frac{4}{5} and to go from Rajshahi to Rangpur is \frac{6}{7}. What is the probability of not going by bus from Khulna to Rajshahi? A. \frac{1}{7} B. \frac{1}{...
benqa_ext_10th-Math-II_0328,C,Math-II,math-ii,1,0,0,C,B,B,"\frac{1}{2} + \frac{1}{4} + \frac{1}{8} + .... ধারাটির অসীমতক সমষ্টি কত? A. \frac{1}{3} B. \frac{1}{2} C. 1 D. 2 Answer with only A, B, C, or D.","\frac{1}{2} + \frac{1}{4} + \frac{1}{8} + .... dharatir osimotok somoshti kot? A. \frac{1}{3} B. \frac{1}{2} C. 1 D. 2 Answer with only A, B, C, or D.","What is the summation of the infinite series \frac{1}{2} + \frac{1}{4} + \frac{1}{8} + \cdots ? A. \frac{1}{3} B. \frac{1}{2} C. 1 D. 2 Answer with only A, B, C, or D."
benqa_ext_10th-Math_0028,A,Math,math,0,0,1,B,B,A,"(x + y)^{2} এর সাথে কত যোগ করলে যোগফল হবে (x - y)^{2}? A. -4xy B. 4xy C. -2xy D. 2xy Answer with only A, B, C, or D.","(x + y)^{2} er sathe kot jog korole jogofol hobe (x - y)^{2}? A. -4xy B. 4xy C. -2xy D. 2xy Answer with only A, B, C, or D.","Which is to be added to (x + y)^{2} that the sum will be (x - y)^{2}? A. - 4xy B. 4xy C. - 2xy D. 2xy Answer with only A, B, C, or D."
benqa_ext_10th-Math_0050,D,Math,math,0,0,1,C,C,D,"স্থূলকোণী ত্রিভূজের পরিকেন্দ্র কোথায় অবস্থিত? A. বৃহত্তর বাহুর উপর B. ক্ষুদ্রতর বাহুর উপর C. ত্রিভূজের অভ্যন্তরে D. ত্রিভূজের বহির্ভাগে Answer with only A, B, C, or D.","sthulokoni tribhujer porikendr kothay obosthit? A. brihottor bahur upor B. kshudrotor bahur upor C. tribhujer obhyontore D. tribhujer bohirbhage Answer with only A, B, C, or D.","Where lies the circumcentre of the obtuse-angled triangle? A. On greater side B. On lesser side C. Inside the triangle D. Outside the triangle Answer with only A, B, C, or D."
benqa_ext_10th-Math_0067,D,Math,math,1,0,1,D,B,D,"বৃত্তের ঘূর্ণন প্রতিসমতার মাত্রা কত? A. 0 B. 1 C. 2 D. অসীম Answer with only A, B, C, or D.","britter ghurnon protisomotar matra kot? A. 0 B. 1 C. 2 D. osim Answer with only A, B, C, or D.","How many number of lines of symmetry has a circle? A. 0 B. 1 C. 2 D. Unlimited Answer with only A, B, C, or D."
benqa_ext_10th-Math_0163,C,Math,math,1,0,1,C,B,C,"বৃত্তস্থ সামন্তরিক একটি- A. রম্বস B. বর্গ C. আয়ত D. ট্রাপিজিয়াম Answer with only A, B, C, or D.","brittosth samontorik ekoti- A. rombos B. borg C. ayot D. trapijiyam Answer with only A, B, C, or D.","Parallelogram inscribed in a circle is- A. rhombus B. square C. rectangle D. trapezium Answer with only A, B, C, or D."
benqa_ext_10th-Math_0197,B,Math,math,1,0,1,B,D,B,"\log_{3}\left ( \sqrt[3]{3}.\sqrt{3} \right ) = কত? A. \frac{1}{6} B. \frac{5}{6} C. \frac{1}{3} D. \frac{2}{3} Answer with only A, B, C, or D.","\log_{3}\left ( \sqrt[3]{3}.\sqrt{3} \right ) = kot? A. \frac{1}{6} B. \frac{5}{6} C. \frac{1}{3} D. \frac{2}{3} Answer with only A, B, C, or D.","\log_{3}\left ( \sqrt[3]{3}.\sqrt{3} \right ) = ? A. \frac{1}{6} B. \frac{5}{6} C. \frac{1}{3} D. \frac{2}{3} Answer with only A, B, C, or D."
benqa_ext_10th-Math_0199,C,Math,math,0,0,1,A,A,C,"y^{2} = \sqrt{7}y সমীকরণের সমাধারন সেট নিচের কোনটি? A. \{0, -\sqrt{7}\} B. \{\sqrt{7}\} C. \{0, \sqrt{7}\} D. \{0, 7\} Answer with only A, B, C, or D.","y^{2} = \sqrt{7}y somikoroner somadharon set nicher konoti? A. \{0, -\sqrt{7}\} B. \{\sqrt{7}\} C. \{0, \sqrt{7}\} D. \{0, 7\} Answer with only A, B, C, or D.","What is then solution set of the equation y^{2} = \sqrt{7}y? A. \{0, -\sqrt{7}\} B. \{\sqrt{7}\} C. \{0, \sqrt{7}\} D. \{0, 7\} Answer with only A, B, C, or D."
benqa_ext_10th-Math_0258,A,Math,math,0,0,1,B,B,A,"0.0625 সংখ্যাটি সাধারণ লগের পূর্ণক কত? A. \bar{2} B. \bar{1} C. 1 D. 2 Answer with only A, B, C, or D.","0.0625 songkhyati sadharon loger purnok kot? A. \bar{2} B. \bar{1} C. 1 D. 2 Answer with only A, B, C, or D.","What is the characteristic of the common \log of 0.0625? A. \bar{2} B. \bar{1} C. 1 D. 2 Answer with only A, B, C, or D."
benqa_ext_10th-Math_0301,A,Math,math,1,0,1,A,B,A,"32\sqrt{2} সে.মিটার পরিসীমবিশিষ্ট বর্গক্ষেত্রের ক্ষেত্রফল কত? A. 128 বর্গ সে.মি. B. 164 বর্গ সে.মি. C. 180 বর্গ সে.মি. D. 185 বর্গ সে.মি. Answer with only A, B, C, or D.","32\sqrt{2} se.mitar porisimobishisht borgokshetrer kshetrofol kot? A. 128 borg se.mi. B. 164 borg se.mi. C. 180 borg se.mi. D. 185 borg se.mi. Answer with only A, B, C, or D.","What is the area of a square having the permeter 32\sqrt{2}cm? A. 128 sq. cm B. 164 sq. cm C. 180 sq. cm D. 185 sq. cm Answer with only A, B, C, or D."
benqa_ext_10th-Math_0339,B,Math,math,1,0,1,B,D,B,"পরীক্ষায় প্রাপ্ত জিপিএ কোন ধরনের চলক? A. বিচ্ছিন্ন চলক B. অবিচ্ছিন্ন চলক C. অবিন্যস্ত চলক D. বিন্যাস্ত চলক Answer with only A, B, C, or D.","porikshay prapt jipie kon dhoroner cholok? A. bichchhinn cholok B. obichchhinn cholok C. obinyost cholok D. binyast cholok Answer with only A, B, C, or D.","What type of variable is G.P.A obtained in the examination? A. Discreate variable B. Indiscreate variable C. Unorganized variable D. Organized variable Answer with only A, B, C, or D."
benqa_ext_10th-Math_0362,D,Math,math,1,0,1,D,B,D,"cosA = \frac{1}{2} হলে sin^{2}A এর মান কত? A. \frac{1}{2} B. \frac{\sqrt{3}}{2} C. \frac{\sqrt{3}}{4} D. \frac{3}{4} Answer with only A, B, C, or D.","cosA = \frac{1}{2} hole sin^{2}A er man kot? A. \frac{1}{2} B. \frac{\sqrt{3}}{2} C. \frac{\sqrt{3}}{4} D. \frac{3}{4} Answer with only A, B, C, or D.","If \cos A = \frac{1}{2} then what is the value of \sin^{2} A? A. \frac{1}{2} B. \frac{\sqrt{3}}{2} C. \frac{\sqrt{3}}{4} D. \frac{3}{4} Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0031,D,Physics,physics,1,0,0,D,B,B,"1 পিকোটার = কত সেন্টিমিটার? A. 10^{-8} B. 10^{-16} C. 10^{-12} D. 10^{-10} Answer with only A, B, C, or D.","1 pikotar = kot sentimitar? A. 10^{-8} B. 10^{-16} C. 10^{-12} D. 10^{-10} Answer with only A, B, C, or D.","1 picometer = How much cenbtimeter? A. 10^{-8} B. 10^{-16} C. 10^{-12} D. 10^{-10} Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0070,A,Physics,physics,0,0,1,D,B,A,"কর্কের ঘনত্ব 0.25 \times 10^{3} kgm^{=-3} হলে, পানিতে ভাসিয়ে দিলে তার কত শতাংশ পানির নিচে থাকবে? A. 25% B. 15% C. 10% D. 5% Answer with only A, B, C, or D.","korker ghonotb 0.25 \times 10^{3} kgm^{=-3} hole, panite bhasiye dile tar kot shotangsh panir niche thakobe? A. 25% B. 15% C. 10% D. 5% Answer with only A, B, C, or D.","Density of cork is 0.25 \times 10^{3}kg/m^{3}, What percentage of the cork will remain under water if it is released in water to float? A. 25% B. 15% C. 10% D. 5% Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0085,B,Physics,physics,0,0,1,C,D,B,"সময়ের সাথে চার্জ প্রবাহের হারকে কী বলে? A. বিভব B. তড়িৎ প্রবাহ C. রোধ D. পরিবাহিতা Answer with only A, B, C, or D.","somoyer sathe charj probaher haroke ki bole? A. bibhob B. torit probah C. rodh D. poribahita Answer with only A, B, C, or D.","Flow of charge with respected to time is called- A. potential B. electric current C. resistance D. conductivity Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0119,A,Physics,physics,0,0,1,B,B,A,"কোনটির স্থিতিস্থাপকতা সবচেয়ে কম ? A. হাড় B. কাঠ C. কাচ D. অ্যালুমিনিয়াম Answer with only A, B, C, or D.","konotir sthitisthapokota sobocheye kom ? A. har B. kath C. kach D. aluminiyam Answer with only A, B, C, or D.","Which has the minimum elasticity? A. Bone B. wood C. Glass D. Aluminium Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0120,B,Physics,physics,1,0,1,B,D,B,"বাতাসের প্রবাহ দিয়ে তৈরি বাদ্যযন্ত্র কোনটি ? A. বেহালা B. হারমোনিয়াম C. সেতার D. ঢোল Answer with only A, B, C, or D.","bataser probah diye toiri badyojontr konoti ? A. behala B. haromoniyam C. setar D. dhol Answer with only A, B, C, or D.","Which musical instrument is made with the flow of air? A. Violin B. Harmonium C. Setar D. Drums Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0137,A,Physics,physics,0,0,1,B,D,A,"নিচের কোনটি ভেক্টর রাশি? A. সরণ B. দূরত্ব C. সময় D. দ্রুতি Answer with only A, B, C, or D.","nicher konoti bhektor rashi? A. soron B. durotto C. somoy D. druti Answer with only A, B, C, or D.","Which one of the following is vector quantity? A. Displacement B. distance C. Time D. Speed Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0143,B,Physics,physics,0,0,1,D,D,B,"যদি বেগের পরিবর্তন না হয় (u = v), তাহলে অতিক্রান্ত দূরত্বের সমীকরণ- i.s = ut + \frac{1}{2} at^{2} ii. S = \left ( \frac{u + v}{2} \right ) t iii. s = vt নিচের কোনটি সঠিক? A. i and ii B. i and iii C. ii and iii D. i, i...","jodi beger poriborton na hoy (u = v), tahole otikrant durotter somikoron- i.s = ut + \frac{1}{2} at^{2} ii. S = \left ( \frac{u + v}{2} \right ) t iii. s = vt nicher konoti sothik? A. i and ii B. i and iii C. ii and i...","If velocity doesn't change (u = v), then the equation of displacement- i.s = ut + \frac{1}{2} at^{2} ii. S = \left ( \frac{u + v}{2} \right ) t iii. s = vt Which one is correct? A. i and ii B. i and iii C. ii and iii..."
benqa_ext_10th-Physics_0151,D,Physics,physics,1,0,1,D,B,D,"নিচের কোনটির পরিবাহকত্ব বেশি? A. বাতাস B. হীরা C. গ্রাফাইট D. সোনা Answer with only A, B, C, or D.","nicher konotir poribahokotb beshi? A. batas B. hira C. grafait D. sona Answer with only A, B, C, or D.","Which of the following substance has more conductivity? A. Air B. Diamond C. Graphite D. Gold Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0164,A,Physics,physics,1,0,1,A,C,A,"তাপমাত্রা ও পরিবাহীর উপাদান ধ্রুব থাকলে তড়িৎ প্রবাহমাত্রা, বিভব পার্থক্যের- A. সমানুপাতিক B. ব্যাস্তানুপাতিক C. বর্গের সমানুপাতিক D. বর্গের ব্যাস্তানুপাতিক Answer with only A, B, C, or D.","tapomatra o poribahir upadan dhrub thakole torit probahomatra, bibhob parthokyer- A. somanupatik B. byastanupatik C. borger somanupatik D. borger byastanupatik Answer with only A, B, C, or D.","If temperature and material of a conductor are kept constant, then the relation between electric current and potential difference will be A. proportional B. inversely proportional C. proportional to the square D. inve..."
benqa_ext_10th-Physics_0167,A,Physics,physics,0,0,1,B,B,A,"এক টুকরা কাচে শতকরা কত ভাগ আলোর প্রতিফলন হয়? A. 4 ভাগ 5 ভাগ B. 40 থেকে 50 ভাগ C. 80 থেকে 90 ভাগ D. 95 থেকে 96 ভাগ Answer with only A, B, C, or D.","ek tukora kache shotokora kot bhag alor protifolon hoy? A. 4 bhag 5 bhag B. 40 theke 50 bhag C. 80 theke 90 bhag D. 95 theke 96 bhag Answer with only A, B, C, or D.","At what percentage is light refelcted from a piece of glass? A. 4% to 5% B. 40% to 50% C. 80% to 90% D. 95% to 96% Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0170,B,Physics,physics,1,0,1,B,A,B,"স্লাইড ক্যালিপার্সের সাহায্যে একটি দণ্ডের দৈর্ঘ্য নির্ণোয়ের ক্ষেত্রে, প্রধান স্কেল পাঠ M, ভার্নিয়ার ধ্রুবক VC এবং ভার্নিয়ার সমপাতন V হলে, দণ্ডের দৈর্ঘ্য (L) নির্ণয়ের সূত্র নিচের কোনটি? A. L = M - V \times CV B. L = M...","slaid kyaliparser sahajye ekoti donder doirghy nirnoyer kshetre, prodhan skel path M, bharniyar dhrubok VC ebong bharniyar somopaton V hole, donder doirghy (L) nirnoyer sutr nicher konoti? A. L = M - V \times CV B. L...","In case of the determination of the length of a rod with the help of slide callipers if main scale reading is M. Vernier constant is VC and Vernier super imposition is V, then which one is the formula to determine the..."
benqa_ext_10th-Physics_0174,B,Physics,physics,1,0,0,B,C,A,"নিচের কোনটি দৃশ্যমান আলোর তরঙ্গ দৈর্ঘ্য? A. 300\eta m-700\eta m B. 400\mu m-700\eta m C. 300\mu m-700\mu m D. 700\mu m-400\mu m Answer with only A, B, C, or D.","nicher konoti drishyoman alor torongg doirghy? A. 300\eta m-700\eta m B. 400\mu m-700\eta m C. 300\mu m-700\mu m D. 700\mu m-400\mu m Answer with only A, B, C, or D.","Which one of the following is the wave length of visible light? A. 300\eta m-700\eta m B. 400\mu m-700\eta m C. 300\mu m-700\mu m D. 700\mu m-400\mu m Answer with only A, B, C, or D."
