id,dataset,domain,subject,grade,task_type,quality_status,review_label,content_token_count,token_coverage,unique_token_coverage,frequent_token_coverage,coverage_quartile_all,coverage_quartile_dataset,model,bangla_correct,banglish_correct,english_correct,banglish_fragile,strict_bangla_english_fragile,all_script_hard
banglamath_0187,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,16,0.625,0.6,0.5,q4,q3,Qwen2.5-7B,False,False,False,False,False,True
banglamath_0187,banglamath,math,,six,short_answer,human_reviewed_banglish_v5,minor_edit,16,0.625,0.6,0.5,q4,q3,Qwen3-4B,False,False,False,False,False,True
banglamath_0559,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,8,0.5,0.5,0.5,q3,q3,Qwen2.5-3B,False,False,False,False,False,True
banglamath_0559,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,8,0.5,0.5,0.5,q3,q3,Qwen2.5-7B,False,False,False,False,False,True
banglamath_0559,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,8,0.5,0.5,0.5,q3,q3,Qwen3-4B,False,False,False,False,False,True
banglamath_0521,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,10,0.4,0.4444,0.4,q3,q2,Qwen2.5-3B,False,False,False,False,False,True
banglamath_0521,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,10,0.4,0.4444,0.4,q3,q2,Qwen2.5-7B,False,False,False,False,False,True
banglamath_0521,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,10,0.4,0.4444,0.4,q3,q2,Qwen3-4B,False,False,False,False,False,True
banglamath_1691,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,major_edit,38,0.4211,0.5556,0.2895,q3,q2,Qwen2.5-3B,False,False,False,False,False,True
banglamath_1691,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,major_edit,38,0.4211,0.5556,0.2895,q3,q2,Qwen2.5-7B,False,False,False,False,False,True
banglamath_1691,banglamath,math,,Eight,short_answer,human_reviewed_banglish_v5,major_edit,38,0.4211,0.5556,0.2895,q3,q2,Qwen3-4B,False,False,False,False,False,True
benqa_12th-Physics-I_0157,benqa,physics-i,Physics-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,15,0.4,0.4,0.2667,q3,q4,Qwen2.5-3B,True,False,False,True,False,False
benqa_12th-Physics-I_0157,benqa,physics-i,Physics-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,15,0.4,0.4,0.2667,q3,q4,Qwen2.5-7B,True,False,False,True,False,False
benqa_12th-Physics-I_0157,benqa,physics-i,Physics-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,15,0.4,0.4,0.2667,q3,q4,Qwen3-4B,False,False,False,False,False,True
benqa_12th-Biology-I_0056,benqa,biology-i,Biology-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,4,0.25,0.25,0.25,q2,q2,Qwen2.5-3B,False,False,False,False,False,True
benqa_12th-Biology-I_0056,benqa,biology-i,Biology-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,4,0.25,0.25,0.25,q2,q2,Qwen2.5-7B,True,False,True,True,True,False
benqa_12th-Biology-I_0056,benqa,biology-i,Biology-I,12th,mcq,auto_romanized_unverified_v4,unreviewed,4,0.25,0.25,0.25,q2,q2,Qwen3-4B,False,False,False,False,False,True
banglamath_0229,banglamath,math,,six,short_answer,auto_romanized_unverified_v4,unreviewed,7,0.5714,0.5714,0.4286,q4,q3,Qwen2.5-3B,True,False,True,True,True,False
banglamath_0229,banglamath,math,,six,short_answer,auto_romanized_unverified_v4,unreviewed,7,0.5714,0.5714,0.4286,q4,q3,Qwen2.5-7B,True,False,True,True,True,False
banglamath_0229,banglamath,math,,six,short_answer,auto_romanized_unverified_v4,unreviewed,7,0.5714,0.5714,0.4286,q4,q3,Qwen3-4B,True,False,True,True,True,False
benqa_10th-Math-II_0102,benqa,math-ii,Math-II,10th,mcq,human_reviewed_banglish_v5,minor_edit,8,0.625,0.625,0.375,q4,q4,Qwen2.5-3B,False,False,False,False,False,True
benqa_10th-Math-II_0102,benqa,math-ii,Math-II,10th,mcq,human_reviewed_banglish_v5,minor_edit,8,0.625,0.625,0.375,q4,q4,Qwen2.5-7B,False,False,False,False,False,True
benqa_10th-Math-II_0102,benqa,math-ii,Math-II,10th,mcq,human_reviewed_banglish_v5,minor_edit,8,0.625,0.625,0.375,q4,q4,Qwen3-4B,True,True,True,False,False,False
banglamath_0558,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,10,0.2,0.2,0.2,q1,q1,Qwen2.5-3B,False,False,False,False,False,True
banglamath_0558,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,10,0.2,0.2,0.2,q1,q1,Qwen2.5-7B,False,False,False,False,False,True
banglamath_0558,banglamath,math,,seven,short_answer,human_reviewed_banglish_v5,minor_edit,10,0.2,0.2,0.2,q1,q1,Qwen3-4B,False,False,False,False,False,True
banglamath_1695,banglamath,math,,Eight,short_answer,auto_romanized_unverified_v4,unreviewed,22,0.2727,0.2667,0.1818,q2,q1,Qwen2.5-3B,False,False,False,False,False,True
banglamath_1695,banglamath,math,,Eight,short_answer,auto_romanized_unverified_v4,unreviewed,22,0.2727,0.2667,0.1818,q2,q1,Qwen2.5-7B,False,False,False,False,False,True
banglamath_1695,banglamath,math,,Eight,short_answer,auto_romanized_unverified_v4,unreviewed,22,0.2727,0.2667,0.1818,q2,q1,Qwen3-4B,False,False,False,False,False,True
benqa_10th-Math_0044,benqa,math,Math,10th,mcq,human_reviewed_banglish_v5,minor_edit,6,0.3333,0.3333,0.3333,q2,q3,Qwen2.5-3B,True,False,True,True,True,False
benqa_10th-Math_0044,benqa,math,Math,10th,mcq,human_reviewed_banglish_v5,minor_edit,6,0.3333,0.3333,0.3333,q2,q3,Qwen2.5-7B,True,False,True,True,True,False
benqa_10th-Math_0044,benqa,math,Math,10th,mcq,human_reviewed_banglish_v5,minor_edit,6,0.3333,0.3333,0.3333,q2,q3,Qwen3-4B,True,False,True,True,True,False
