model,model_id,dataset,task_type,answer_type,id,domain,subject,grade,pattern,source_class,bangla_correct,banglish_correct,english_correct,banglish_wrong,recoverable_banglish_miss,bangla_only_recovery,english_only_recovery,both_alternate_recovery,bangla_any_recovery,english_any_recovery,all_script_hard,banglish_unique_success,gold
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0197,biology,Biology,10th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0213,biology,Biology,10th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0215,biology,Biology,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0277,biology,Biology,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Biology_0339,biology,Biology,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0041,chemistry,Chemistry,10th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0110,chemistry,Chemistry,10th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0111,chemistry,Chemistry,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0132,chemistry,Chemistry,10th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0191,chemistry,Chemistry,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0194,chemistry,Chemistry,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0280,chemistry,Chemistry,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0322,chemistry,Chemistry,10th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0336,chemistry,Chemistry,10th,bangla_banglish_correct_english_wrong,banglish_and_bangla_success,True,True,False,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0374,chemistry,Chemistry,10th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Chemistry_0388,chemistry,Chemistry,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math-II_0062,math-ii,Math-II,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math-II_0102,math-ii,Math-II,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math-II_0139,math-ii,Math-II,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math-II_0326,math-ii,Math-II,10th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math-II_0347,math-ii,Math-II,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math-II_0357,math-ii,Math-II,10th,bangla_banglish_correct_english_wrong,banglish_and_bangla_success,True,True,False,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math-II_0367,math-ii,Math-II,10th,banglish_english_correct_bangla_wrong,banglish_and_english_success,False,True,True,False,False,False,False,False,False,False,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math_0032,math,Math,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math_0044,math,Math,10th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math_0186,math,Math,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math_0271,math,Math,10th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Math_0324,math,Math,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0021,physics,Physics,10th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0036,physics,Physics,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0045,physics,Physics,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0055,physics,Physics,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0084,physics,Physics,10th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0106,physics,Physics,10th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0130,physics,Physics,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0150,physics,Physics,10th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0198,physics,Physics,10th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0280,physics,Physics,10th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_10th-Physics_0296,physics,Physics,10th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0034,biology-ii,Biology-II,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0049,biology-ii,Biology-II,12th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0119,biology-ii,Biology-II,12th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0122,biology-ii,Biology-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0128,biology-ii,Biology-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0179,biology-ii,Biology-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0203,biology-ii,Biology-II,12th,bangla_banglish_correct_english_wrong,banglish_and_bangla_success,True,True,False,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0247,biology-ii,Biology-II,12th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0287,biology-ii,Biology-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0321,biology-ii,Biology-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-II_0325,biology-ii,Biology-II,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0039,biology-i,Biology-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0042,biology-i,Biology-I,12th,bangla_banglish_correct_english_wrong,banglish_and_bangla_success,True,True,False,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0056,biology-i,Biology-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0077,biology-i,Biology-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0160,biology-i,Biology-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0181,biology-i,Biology-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0218,biology-i,Biology-I,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0222,biology-i,Biology-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0265,biology-i,Biology-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0277,biology-i,Biology-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Biology-I_0283,biology-i,Biology-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0013,chemistry-ii,Chemistry-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0054,chemistry-ii,Chemistry-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0067,chemistry-ii,Chemistry-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0117,chemistry-ii,Chemistry-II,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0194,chemistry-ii,Chemistry-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0228,chemistry-ii,Chemistry-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0235,chemistry-ii,Chemistry-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0240,chemistry-ii,Chemistry-II,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0294,chemistry-ii,Chemistry-II,12th,bangla_banglish_correct_english_wrong,banglish_and_bangla_success,True,True,False,False,False,False,False,False,False,False,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0305,chemistry-ii,Chemistry-II,12th,banglish_only_correct,banglish_unique_success,False,True,False,False,False,False,False,False,False,False,False,True,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-II_0354,chemistry-ii,Chemistry-II,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0028,chemistry-i,Chemistry-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0037,chemistry-i,Chemistry-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0140,chemistry-i,Chemistry-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0174,chemistry-i,Chemistry-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0190,chemistry-i,Chemistry-I,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0218,chemistry-i,Chemistry-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0227,chemistry-i,Chemistry-I,12th,banglish_english_correct_bangla_wrong,banglish_and_english_success,False,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0260,chemistry-i,Chemistry-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0286,chemistry-i,Chemistry-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0303,chemistry-i,Chemistry-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Chemistry-I_0328,chemistry-i,Chemistry-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-II_0043,math-ii,Math-II,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-II_0214,math-ii,Math-II,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-II_0230,math-ii,Math-II,12th,bangla_banglish_correct_english_wrong,banglish_and_bangla_success,True,True,False,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-II_0234,math-ii,Math-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0029,math-i,Math-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0088,math-i,Math-I,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0120,math-i,Math-I,12th,bangla_banglish_correct_english_wrong,banglish_and_bangla_success,True,True,False,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0186,math-i,Math-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0187,math-i,Math-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0202,math-i,Math-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0218,math-i,Math-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0310,math-i,Math-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0326,math-i,Math-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0342,math-i,Math-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Math-I_0383,math-i,Math-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0037,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0046,physics-ii,Physics-II,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0085,physics-ii,Physics-II,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0088,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0131,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0195,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0213,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0219,physics-ii,Physics-II,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0267,physics-ii,Physics-II,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0290,physics-ii,Physics-II,12th,bangla_only_correct,bangla_only_recovery,True,False,False,True,True,True,False,False,True,False,False,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-II_0292,physics-ii,Physics-II,12th,english_only_correct,english_only_recovery,False,False,True,True,True,False,True,False,False,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0008,physics-i,Physics-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0079,physics-i,Physics-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0106,physics-i,Physics-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0109,physics-i,Physics-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0133,physics-i,Physics-I,12th,bangla_english_correct_banglish_wrong,both_alternate_recovery,True,False,True,True,True,False,False,True,True,True,False,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0157,physics-i,Physics-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0214,physics-i,Physics-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0253,physics-i,Physics-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,A
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0254,physics-i,Physics-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,B
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0256,physics-i,Physics-I,12th,all_wrong,all_script_hard,False,False,False,True,False,False,False,False,False,False,True,False,C
Qwen3-4B,Qwen/Qwen3-4B-Instruct-2507,benqa,mcq,choice,benqa_12th-Physics-I_0289,physics-i,Physics-I,12th,all_correct,all_scripts_success,True,True,True,False,False,False,False,False,False,False,False,False,D
