queue_index,id,subject,grade,answer,priority,quality_status,warnings,source_file,source_row
641,benqa_ext_12th-Math-I_0197,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,197
642,benqa_ext_12th-Math-I_0200,Math-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,200
643,benqa_ext_12th-Math-I_0204,Math-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,204
644,benqa_ext_12th-Math-I_0214,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,214
645,benqa_ext_12th-Math-I_0216,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,216
646,benqa_ext_12th-Math-I_0221,Math-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,221
647,benqa_ext_12th-Math-I_0223,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,223
648,benqa_ext_12th-Math-I_0228,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,228
649,benqa_ext_12th-Math-I_0230,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,230
650,benqa_ext_12th-Math-I_0237,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,237
651,benqa_ext_12th-Math-I_0241,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,241
652,benqa_ext_12th-Math-I_0243,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,243
653,benqa_ext_12th-Math-I_0264,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,264
654,benqa_ext_12th-Math-I_0275,Math-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,275
655,benqa_ext_12th-Math-I_0279,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,279
656,benqa_ext_12th-Math-I_0282,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,282
657,benqa_ext_12th-Math-I_0283,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,283
658,benqa_ext_12th-Math-I_0295,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,295
659,benqa_ext_12th-Math-I_0299,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,299
660,benqa_ext_12th-Math-I_0300,Math-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,300
661,benqa_ext_12th-Math-I_0312,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,312
662,benqa_ext_12th-Math-I_0315,Math-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,315
663,benqa_ext_12th-Math-I_0317,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,317
664,benqa_ext_12th-Math-I_0334,Math-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,334
665,benqa_ext_12th-Math-I_0339,Math-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,339
666,benqa_ext_12th-Math-I_0347,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,347
667,benqa_ext_12th-Math-I_0348,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,348
668,benqa_ext_12th-Math-I_0364,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,364
669,benqa_ext_12th-Math-I_0372,Math-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,372
670,benqa_ext_12th-Math-I_0373,Math-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,373
671,benqa_ext_12th-Math-I_0379,Math-I,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,379
672,benqa_ext_12th-Math-I_0384,Math-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,384
673,benqa_ext_12th-Math-I_0394,Math-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-I.csv,394
674,benqa_ext_10th-Math-II_0003,Math-II,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,3
675,benqa_ext_10th-Math-II_0017,Math-II,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,17
676,benqa_ext_10th-Math-II_0024,Math-II,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,24
677,benqa_ext_10th-Math-II_0030,Math-II,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,30
678,benqa_ext_10th-Math-II_0078,Math-II,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,78
679,benqa_ext_10th-Math-II_0089,Math-II,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,89
680,benqa_ext_10th-Math-II_0100,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,100
681,benqa_ext_10th-Math-II_0116,Math-II,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,116
682,benqa_ext_10th-Math-II_0119,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,119
683,benqa_ext_10th-Math-II_0124,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,124
684,benqa_ext_10th-Math-II_0135,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,135
685,benqa_ext_10th-Math-II_0164,Math-II,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,164
686,benqa_ext_10th-Math-II_0181,Math-II,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,181
687,benqa_ext_10th-Math-II_0191,Math-II,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,191
688,benqa_ext_10th-Math-II_0192,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,192
689,benqa_ext_10th-Math-II_0205,Math-II,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,205
690,benqa_ext_10th-Math-II_0217,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,217
691,benqa_ext_10th-Math-II_0231,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,231
692,benqa_ext_10th-Math-II_0240,Math-II,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,240
693,benqa_ext_10th-Math-II_0252,Math-II,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,252
694,benqa_ext_10th-Math-II_0258,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,258
695,benqa_ext_10th-Math-II_0262,Math-II,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,262
696,benqa_ext_10th-Math-II_0287,Math-II,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,287
697,benqa_ext_10th-Math-II_0288,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,288
698,benqa_ext_10th-Math-II_0300,Math-II,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,300
699,benqa_ext_10th-Math-II_0317,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,317
700,benqa_ext_10th-Math-II_0328,Math-II,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,328
701,benqa_ext_10th-Math-II_0334,Math-II,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,334
702,benqa_ext_10th-Math-II_0336,Math-II,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,336
703,benqa_ext_10th-Math-II_0337,Math-II,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,337
704,benqa_ext_10th-Math-II_0355,Math-II,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,355
705,benqa_ext_10th-Math-II_0383,Math-II,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Math-II.csv,383
706,benqa_ext_12th-Math-II_0010,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,10
707,benqa_ext_12th-Math-II_0013,Math-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,13
708,benqa_ext_12th-Math-II_0020,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,20
709,benqa_ext_12th-Math-II_0031,Math-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,31
710,benqa_ext_12th-Math-II_0049,Math-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,49
711,benqa_ext_12th-Math-II_0063,Math-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,63
712,benqa_ext_12th-Math-II_0075,Math-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,75
713,benqa_ext_12th-Math-II_0084,Math-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,84
714,benqa_ext_12th-Math-II_0090,Math-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,90
715,benqa_ext_12th-Math-II_0094,Math-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,94
716,benqa_ext_12th-Math-II_0113,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,113
717,benqa_ext_12th-Math-II_0116,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,116
718,benqa_ext_12th-Math-II_0119,Math-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,119
719,benqa_ext_12th-Math-II_0127,Math-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,127
720,benqa_ext_12th-Math-II_0140,Math-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,140
721,benqa_ext_12th-Math-II_0172,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,172
722,benqa_ext_12th-Math-II_0185,Math-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,185
723,benqa_ext_12th-Math-II_0209,Math-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,209
724,benqa_ext_12th-Math-II_0217,Math-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,217
725,benqa_ext_12th-Math-II_0233,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,233
726,benqa_ext_12th-Math-II_0245,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,245
727,benqa_ext_12th-Math-II_0248,Math-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,248
728,benqa_ext_12th-Math-II_0264,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,264
729,benqa_ext_12th-Math-II_0285,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,285
730,benqa_ext_12th-Math-II_0287,Math-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,287
731,benqa_ext_12th-Math-II_0291,Math-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,291
732,benqa_ext_12th-Math-II_0317,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,317
733,benqa_ext_12th-Math-II_0321,Math-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,321
734,benqa_ext_12th-Math-II_0322,Math-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,322
735,benqa_ext_12th-Math-II_0328,Math-II,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,328
736,benqa_ext_12th-Math-II_0347,Math-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,347
737,benqa_ext_12th-Math-II_0354,Math-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,354
738,benqa_ext_12th-Math-II_0359,Math-II,12th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,359
739,benqa_ext_12th-Math-II_0361,Math-II,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,361
740,benqa_ext_12th-Math-II_0375,Math-II,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Math-II.csv,375
741,benqa_ext_10th-Physics_0016,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,16
742,benqa_ext_10th-Physics_0031,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,31
743,benqa_ext_10th-Physics_0033,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,33
744,benqa_ext_10th-Physics_0034,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,34
745,benqa_ext_10th-Physics_0035,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,35
746,benqa_ext_10th-Physics_0041,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,41
747,benqa_ext_10th-Physics_0070,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,70
748,benqa_ext_10th-Physics_0071,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,71
749,benqa_ext_10th-Physics_0073,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,73
750,benqa_ext_10th-Physics_0080,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,80
751,benqa_ext_10th-Physics_0085,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,85
752,benqa_ext_10th-Physics_0091,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,91
753,benqa_ext_10th-Physics_0098,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,98
754,benqa_ext_10th-Physics_0104,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,104
755,benqa_ext_10th-Physics_0111,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,111
756,benqa_ext_10th-Physics_0118,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,118
757,benqa_ext_10th-Physics_0119,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,119
758,benqa_ext_10th-Physics_0120,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,120
759,benqa_ext_10th-Physics_0137,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,137
760,benqa_ext_10th-Physics_0140,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,140
761,benqa_ext_10th-Physics_0141,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,141
762,benqa_ext_10th-Physics_0143,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,143
763,benqa_ext_10th-Physics_0146,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,146
764,benqa_ext_10th-Physics_0151,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,151
765,benqa_ext_10th-Physics_0154,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,154
766,benqa_ext_10th-Physics_0156,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,156
767,benqa_ext_10th-Physics_0164,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,164
768,benqa_ext_10th-Physics_0167,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,167
769,benqa_ext_10th-Physics_0170,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,170
770,benqa_ext_10th-Physics_0173,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,173
771,benqa_ext_10th-Physics_0174,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,174
772,benqa_ext_10th-Physics_0180,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,180
773,benqa_ext_10th-Physics_0182,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,182
774,benqa_ext_10th-Physics_0189,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,189
775,benqa_ext_10th-Physics_0190,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,190
776,benqa_ext_10th-Physics_0194,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,194
777,benqa_ext_10th-Physics_0195,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,195
778,benqa_ext_10th-Physics_0199,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,199
779,benqa_ext_10th-Physics_0204,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,204
780,benqa_ext_10th-Physics_0206,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,206
781,benqa_ext_10th-Physics_0208,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,208
782,benqa_ext_10th-Physics_0212,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,212
783,benqa_ext_10th-Physics_0218,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,218
784,benqa_ext_10th-Physics_0221,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,221
785,benqa_ext_10th-Physics_0223,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,223
786,benqa_ext_10th-Physics_0227,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,227
787,benqa_ext_10th-Physics_0228,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,228
788,benqa_ext_10th-Physics_0230,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,230
789,benqa_ext_10th-Physics_0231,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,231
790,benqa_ext_10th-Physics_0235,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,235
791,benqa_ext_10th-Physics_0237,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,237
792,benqa_ext_10th-Physics_0242,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,242
793,benqa_ext_10th-Physics_0246,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,246
794,benqa_ext_10th-Physics_0247,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,247
795,benqa_ext_10th-Physics_0249,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,249
796,benqa_ext_10th-Physics_0251,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,251
797,benqa_ext_10th-Physics_0255,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,255
798,benqa_ext_10th-Physics_0270,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,270
799,benqa_ext_10th-Physics_0271,Physics,10th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,271
800,benqa_ext_10th-Physics_0274,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,274
801,benqa_ext_10th-Physics_0275,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,275
802,benqa_ext_10th-Physics_0276,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,276
803,benqa_ext_10th-Physics_0282,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,282
804,benqa_ext_10th-Physics_0297,Physics,10th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,297
805,benqa_ext_10th-Physics_0302,Physics,10th,B,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,302
806,benqa_ext_10th-Physics_0304,Physics,10th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/10th-Physics.csv,304
807,benqa_ext_12th-Physics-I_0010,Physics-I,12th,C,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,10
808,benqa_ext_12th-Physics-I_0014,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,14
809,benqa_ext_12th-Physics-I_0021,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,21
810,benqa_ext_12th-Physics-I_0028,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,28
811,benqa_ext_12th-Physics-I_0030,Physics-I,12th,D,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,30
812,benqa_ext_12th-Physics-I_0031,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,31
813,benqa_ext_12th-Physics-I_0034,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,34
814,benqa_ext_12th-Physics-I_0037,Physics-I,12th,A,pass,ai_assisted_review_pass_v1,,literature/code/BEnQA/data/BEnQA/12th-Physics-I.csv,37
