id,dataset,task_type,domain,quality_status,comparison,comparison_role,left_variant,right_variant,left_option_labels,right_option_labels,option_labels_preserved,left_digit_sequence,right_digit_sequence,digit_sequence_preserved,left_formula_tokens,right_formula_tokens,formula_tokens_preserved,left_answer_instruction,right_answer_instruction,answer_instruction_preserved,structural_mismatch,primary_pair_hard_fail,diagnostic_warning,mismatch_codes,left_preview,right_preview
benqa_12th-Biology-II_0325,benqa,mcq,biology-ii,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"rui machher shreni pakhonay rokt poribohon kore nicher kon dhomoni? A. iliyak B. pyarail C. siliyako-mesentarik D. saboklabhiyan Answer with only A, B, C, or D.","Which artery of the below transmits blood in Ruie fishe's pelvic fin? A. Iliac B. parietal C. Coeliaco-mesenteric D. Subclavian Answer with only A, B, C, or D."
benqa_12th-Physics-I_0289,benqa,mcq,physics-i,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,30 90 300 436 636,30 90 300 436 636,True,300^{\circ} 30^{\circ} 436^{\circ} 636^{\circ} 90^{\circ} \circ \circ \circ \circ \circ,300^{\circ} 30^{\circ} 436^{\circ} 636^{\circ} 90^{\circ} \circ \circ \circ \circ \circ,True,mcq_letters,mcq_letters,True,False,False,False,,30^{\circ}C তাপমাত্রায় একটি গ্যাসকে স্থিরচাপে উত্তপ্ত করে আয়তন তিনগুণ করা হলো। গ্যাসটির চূড়ান্ত তাপমাত্রা কত? A. 90^{\circ}C B. 300^{\circ}C C. 436^{\circ}C D. 636^{\circ}C Answer ,30^{\circ}C tapomatray ekti gyasoke sthirochape uttopt kore ayoton tinogun kora holo. gyasotir churant tapomatra koto? A. 90^{\circ}C B. 300^{\circ}C C. 436^{\circ}C D. 636^{\circ}
benqa_12th-Physics-I_0289,benqa,mcq,physics-i,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,30 90 300 436 636,30 90 300 436 636,True,300^{\circ} 30^{\circ} 436^{\circ} 636^{\circ} 90^{\circ} \circ \circ \circ \circ \circ,\degree \degree \degree \degree \degree,False,mcq_letters,mcq_letters,True,True,False,True,formulas,30^{\circ}C তাপমাত্রায় একটি গ্যাসকে স্থিরচাপে উত্তপ্ত করে আয়তন তিনগুণ করা হলো। গ্যাসটির চূড়ান্ত তাপমাত্রা কত? A. 90^{\circ}C B. 300^{\circ}C C. 436^{\circ}C D. 636^{\circ}C Answer ,At 30\degree temperature a gas is heated at constant pressure to three time in volume. What is the final temperature of the gas? A. 90\degree C B. 300\degree C C. 436\degree C D. 6
benqa_12th-Physics-I_0289,benqa,mcq,physics-i,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,30 90 300 436 636,30 90 300 436 636,True,300^{\circ} 30^{\circ} 436^{\circ} 636^{\circ} 90^{\circ} \circ \circ \circ \circ \circ,\degree \degree \degree \degree \degree,False,mcq_letters,mcq_letters,True,True,False,True,formulas,30^{\circ}C tapomatray ekti gyasoke sthirochape uttopt kore ayoton tinogun kora holo. gyasotir churant tapomatra koto? A. 90^{\circ}C B. 300^{\circ}C C. 436^{\circ}C D. 636^{\circ},At 30\degree temperature a gas is heated at constant pressure to three time in volume. What is the final temperature of the gas? A. 90\degree C B. 300\degree C C. 436\degree C D. 6
banglamath_0541,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,50 30 3,50 30 3,True,,,True,final_answer,final_answer,True,False,False,False,,একটি আয়তাকার বাগানের দৈর্ঘ্য ৫০ মি ও প্রস্থ ৩০ মি। এর ভিতরে ৩ মিটার চওড়া রাস্তা থাকলে রাস্তার ক্ষেত্রফল কত Return only the final answer.,ekti ayotokar baganer doirgho 50 mi o prostho 30 mi. er bhitore 3 mitar chowra rasta thakle rastar khetrofol koto Return only the final answer.
banglamath_0541,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,50 30 3,50 30 3,True,,,True,final_answer,final_answer,True,False,False,False,,একটি আয়তাকার বাগানের দৈর্ঘ্য ৫০ মি ও প্রস্থ ৩০ মি। এর ভিতরে ৩ মিটার চওড়া রাস্তা থাকলে রাস্তার ক্ষেত্রফল কত Return only the final answer.,"A rectangular garden is 50m by 30m. If there’s a 3m wide path inside, what is the area of the path? Return only the final answer."
banglamath_0541,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,50 30 3,50 30 3,True,,,True,final_answer,final_answer,True,False,False,False,,ekti ayotokar baganer doirgho 50 mi o prostho 30 mi. er bhitore 3 mitar chowra rasta thakle rastar khetrofol koto Return only the final answer.,"A rectangular garden is 50m by 30m. If there’s a 3m wide path inside, what is the area of the path? Return only the final answer."
benqa_8th-Math_0190,benqa,mcq,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,40 30 2.5 325 375 875 1575,40 30 2.5 325 375 875 1575,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,একটি আয়তাকার পার্কের দৈর্ঘ্য 40 মিটার এবং প্রস্থ 30 মিটার। পার্কটির বাইরে চারদিকে 2.5 মিটার বিস্তৃত একটি রাস্তা আছে। রাস্তার ক্ষেত্রফল কত? A. 325 বর্গমিটার B. 375 বর্গমিটার C. 875 ,ekti ayotokar parker doirgho 40 mitar ebong prostho 30 mitar. parkotir baire charodike 2.5 mitar bistrit ekti rasta ache. rastar khetrofol koto? A. 325 borgomitar B. 375 borgomitar
benqa_8th-Math_0190,benqa,mcq,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,40 30 2.5 325 375 875 1575,40 30 2.5 325 375 875 1575,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,একটি আয়তাকার পার্কের দৈর্ঘ্য 40 মিটার এবং প্রস্থ 30 মিটার। পার্কটির বাইরে চারদিকে 2.5 মিটার বিস্তৃত একটি রাস্তা আছে। রাস্তার ক্ষেত্রফল কত? A. 325 বর্গমিটার B. 375 বর্গমিটার C. 875 ,The length of rectangular park is 40 metres and its breadth is 30 metres. There is a 2.5 metres wide road around outside. What is the area of the road? A. 325 sq.m B. 375 sq.m C. 8
benqa_8th-Math_0190,benqa,mcq,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,40 30 2.5 325 375 875 1575,40 30 2.5 325 375 875 1575,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,ekti ayotokar parker doirgho 40 mitar ebong prostho 30 mitar. parkotir baire charodike 2.5 mitar bistrit ekti rasta ache. rastar khetrofol koto? A. 325 borgomitar B. 375 borgomitar,The length of rectangular park is 40 metres and its breadth is 30 metres. There is a 2.5 metres wide road around outside. What is the area of the road? A. 325 sq.m B. 375 sq.m C. 8
benqa_12th-Biology-I_0042,benqa,mcq,biology-i,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,সাইকাসের প্রধান মূল নষ্ট হওয়ার ফলে- i. অস্থানিক মূল সৃষ্টি হয় ii. Anabaena দ্বারা আক্রান্ত হয় iii. এর আকৃতি সামুদ্রিক প্রবালের মত হয় নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও ,saikaser prodhan mul nosht hooyar fole- i. osthanik mul srishti hoy ii. Anabaena dwara akrant hoy iii. er akriti samudrik probaler mot hoy nicher konti sothik? A. i o ii B. i o iii
benqa_12th-Biology-I_0042,benqa,mcq,biology-i,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,সাইকাসের প্রধান মূল নষ্ট হওয়ার ফলে- i. অস্থানিক মূল সৃষ্টি হয় ii. Anabaena দ্বারা আক্রান্ত হয় iii. এর আকৃতি সামুদ্রিক প্রবালের মত হয় নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও ,In case of damage of the ta root of cycas- i. produces adventitious roof ii. attached by anabaena iii. its shape is as like as sea coral Which one is correct? A. i and ii B. i and 
benqa_12th-Biology-I_0042,benqa,mcq,biology-i,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,saikaser prodhan mul nosht hooyar fole- i. osthanik mul srishti hoy ii. Anabaena dwara akrant hoy iii. er akriti samudrik probaler mot hoy nicher konti sothik? A. i o ii B. i o iii,In case of damage of the ta root of cycas- i. produces adventitious roof ii. attached by anabaena iii. its shape is as like as sea coral Which one is correct? A. i and ii B. i and 
banglamath_0557,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,120 31 4,120 31 4,True,31/4 31/4,31/4 31/4,True,final_answer,final_answer,True,False,False,False,,একটি বাগানের পরিসীমা ১২০ মিটার হলে চারদিকে বেড়া দিতে কত খরচ হবে যদি প্রতি মিটারে খরচ ৩১/৪ টাকা হয় Return only the final answer.,ekti baganer porisima 120 mitar hole charodike bera dite koto khoroch hobe jodi proti mitare khoroch 31/4 taka hoy Return only the final answer.
banglamath_0557,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,120 31 4,120 3,False,31/4 31/4,,False,final_answer,final_answer,True,True,False,True,digits formulas,একটি বাগানের পরিসীমা ১২০ মিটার হলে চারদিকে বেড়া দিতে কত খরচ হবে যদি প্রতি মিটারে খরচ ৩১/৪ টাকা হয় Return only the final answer.,"If the perimeter of a garden is 120 meters and fencing costs 3¼ Taka per meter, what is the total fencing cost? Return only the final answer."
banglamath_0557,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,120 31 4,120 3,False,31/4 31/4,,False,final_answer,final_answer,True,True,False,True,digits formulas,ekti baganer porisima 120 mitar hole charodike bera dite koto khoroch hobe jodi proti mitare khoroch 31/4 taka hoy Return only the final answer.,"If the perimeter of a garden is 120 meters and fencing costs 3¼ Taka per meter, what is the total fencing cost? Return only the final answer."
benqa_12th-Biology-I_0218,benqa,mcq,biology-i,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"গমের বৈজ্ঞানিক নাম কী? A. Oryza sativa B. Triticum aestivum C. Zea mays D. Bambusa tulda Answer with only A, B, C, or D.","gomer boigganik nam ki? A. Oryza sativa B. Triticum aestivum C. Zea mays D. Bambusa tulda Answer with only A, B, C, or D."
benqa_12th-Biology-I_0218,benqa,mcq,biology-i,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"গমের বৈজ্ঞানিক নাম কী? A. Oryza sativa B. Triticum aestivum C. Zea mays D. Bambusa tulda Answer with only A, B, C, or D.","What is scientific name of wheat? A. Oryza sativa B. Triticum aestirum C. Zea mays D. Bambusa tulda Answer with only A, B, C, or D."
benqa_12th-Biology-I_0218,benqa,mcq,biology-i,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,,,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"gomer boigganik nam ki? A. Oryza sativa B. Triticum aestivum C. Zea mays D. Bambusa tulda Answer with only A, B, C, or D.","What is scientific name of wheat? A. Oryza sativa B. Triticum aestirum C. Zea mays D. Bambusa tulda Answer with only A, B, C, or D."
benqa_12th-Math-I_0342,benqa,mcq,math-i,auto_romanized_unverified_v4,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,2 1 2 1 4 1 2 1 4 1 2 1 4 1 2 1 4,2 1 2 1 4 1 2 1 4 1 2 1 4 1 2 1 4,True,\frac \frac \frac \frac \frac \frac \frac \frac \left \left \left \left \right \right \right \right x^{2},\frac \frac \frac \frac \frac \frac \frac \frac \left \left \left \left \right \right \right \right x^{2},True,mcq_letters,mcq_letters,True,False,False,False,,"f(x) = x^{2} - x ফাংশনটির কোন বিন্দুতে অংকিত স্পর্শক x-অক্ষের সমান্তরাল? A. \left ( \frac{-1}{2}, \frac{-1}{4} \right ) B. \left ( \frac{-1}{2}, \frac{1}{4} \right ) C. \left ( \fr","f(x) = x^{2} - x fangshonotir kon bindute ongkit sporshok x-oksher somantoral? A. \left ( \frac{-1}{2}, \frac{-1}{4} \right ) B. \left ( \frac{-1}{2}, \frac{1}{4} \right ) C. \left"
benqa_12th-Math-I_0342,benqa,mcq,math-i,auto_romanized_unverified_v4,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,2 1 2 1 4 1 2 1 4 1 2 1 4 1 2 1 4,2 1 2 1 4 1 2 1 4 1 2 1 4 1 2 1 4,True,\frac \frac \frac \frac \frac \frac \frac \frac \left \left \left \left \right \right \right \right x^{2},\frac \frac \frac \frac \frac \frac \frac \frac \left \left \left \left \right \right \right \right x^{2},True,mcq_letters,mcq_letters,True,False,False,False,,"f(x) = x^{2} - x ফাংশনটির কোন বিন্দুতে অংকিত স্পর্শক x-অক্ষের সমান্তরাল? A. \left ( \frac{-1}{2}, \frac{-1}{4} \right ) B. \left ( \frac{-1}{2}, \frac{1}{4} \right ) C. \left ( \fr","f(x) = x^{2} - x At which point the tangent will be parallel to x-axis for the function? A. \left ( \frac{-1}{2}, \frac{-1}{4} \right ) B. \left ( \frac{-1}{2}, \frac{1}{4} \right "
benqa_12th-Math-I_0342,benqa,mcq,math-i,auto_romanized_unverified_v4,banglish_vs_english,diagnostic,banglish_clean,english,A B C D,A B C D,True,2 1 2 1 4 1 2 1 4 1 2 1 4 1 2 1 4,2 1 2 1 4 1 2 1 4 1 2 1 4 1 2 1 4,True,\frac \frac \frac \frac \frac \frac \frac \frac \left \left \left \left \right \right \right \right x^{2},\frac \frac \frac \frac \frac \frac \frac \frac \left \left \left \left \right \right \right \right x^{2},True,mcq_letters,mcq_letters,True,False,False,False,,"f(x) = x^{2} - x fangshonotir kon bindute ongkit sporshok x-oksher somantoral? A. \left ( \frac{-1}{2}, \frac{-1}{4} \right ) B. \left ( \frac{-1}{2}, \frac{1}{4} \right ) C. \left","f(x) = x^{2} - x At which point the tangent will be parallel to x-axis for the function? A. \left ( \frac{-1}{2}, \frac{-1}{4} \right ) B. \left ( \frac{-1}{2}, \frac{1}{4} \right "
banglamath_0236,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,,,True,10 60 2,10 60 2,True,,,True,final_answer,final_answer,True,False,False,False,,১০টি বলপেনের দাম ৬০ টাকা হলে ২টি বলপেনের দাম কত Return only the final answer.,10ti bolopener dam 60 taka hole 2ti bolopener dam koto Return only the final answer.
banglamath_0236,banglamath,short_answer,math,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,,,True,10 60 2,10 60 2,True,,,True,final_answer,final_answer,True,False,False,False,,১০টি বলপেনের দাম ৬০ টাকা হলে ২টি বলপেনের দাম কত Return only the final answer.,"If 10 pens cost 60 Taka, what is the cost of 2 pens? Return only the final answer."
banglamath_0236,banglamath,short_answer,math,human_reviewed_banglish_v5,banglish_vs_english,diagnostic,banglish_clean,english,,,True,10 60 2,10 60 2,True,,,True,final_answer,final_answer,True,False,False,False,,10ti bolopener dam 60 taka hole 2ti bolopener dam koto Return only the final answer.,"If 10 pens cost 60 Taka, what is the cost of 2 pens? Return only the final answer."
benqa_12th-Biology-II_0122,benqa,mcq,biology-ii,human_reviewed_banglish_v5,bangla_vs_banglish,primary,bangla,banglish_clean,A B C D,A B C D,True,0.7 0.5 0.3 0.1,0.7 0.5 0.3 0.1,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"হৃৎপিন্ডের অলিন্দের ডায়াস্টোলের সময়কাল কত সেকেন্ড? A. 0.7 B. 0.5 C. 0.3 D. 0.1 Answer with only A, B, C, or D.","hritopinder olinder dayastoler somoyokal koto sekend? A. 0.7 B. 0.5 C. 0.3 D. 0.1 Answer with only A, B, C, or D."
benqa_12th-Biology-II_0122,benqa,mcq,biology-ii,human_reviewed_banglish_v5,bangla_vs_english,diagnostic,bangla,english,A B C D,A B C D,True,0.7 0.5 0.3 0.1,0.7 0.5 0.3 0.1,True,,,True,mcq_letters,mcq_letters,True,False,False,False,,"হৃৎপিন্ডের অলিন্দের ডায়াস্টোলের সময়কাল কত সেকেন্ড? A. 0.7 B. 0.5 C. 0.3 D. 0.1 Answer with only A, B, C, or D.","How mush second is the duration of diastole in the atrium of the heart? A. 0.7 B. 0.5 C. 0.3 D. 0.1 Answer with only A, B, C, or D."
