model,model_id,variant,variant_label,dataset,task_type,answer_type,id,gold,correct,parsed,parsed_empty,choice_invalid,format_failure,raw_chars,parsed_chars,raw_line_count,raw_multiline,raw_long_gt120,source,line,raw_excerpt
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0533,৬৬৬ মেট্রিক টন ৬৬৬ কেজি ৬৬৬ গ্রাম (প্রায়),False,20000,False,False,False,5,5,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,69,20000
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0533,৬৬৬ মেট্রিক টন ৬৬৬ কেজি ৬৬৬ গ্রাম (প্রায়),False,6666.67 metric tons,False,False,False,19,19,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,207,6666.67 metric tons
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0538,৩৮৪ বর্গ মিটার,False,480平方米,False,False,False,6,6,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,355,480平方米
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0538,৩৮৪ বর্গ মিটার,False,142,False,False,False,3,3,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,119,142
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0538,৩৮৪ বর্গ মিটার,False,1104 sq.m,False,False,False,9,9,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,357,1104 sq.m
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0539,১৪৭ বর্গমিটার,False,250 বর্গমিটার,False,False,False,13,13,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,400,250 বর্গমিটার
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0539,১৪৭ বর্গমিটার,False,427.50 taka,False,False,False,11,11,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,134,427.50 taka
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0539,১৪৭ বর্গমিটার,False,147 sq. meters,False,False,False,14,14,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,402,147 sq. meters
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0540,২১ মিটার,False,21 meters,False,False,False,9,9,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,292,21 meters
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0540,২১ মিটার,False,147,False,False,False,3,3,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,98,147
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0540,২১ মিটার,False,21 meters,False,False,False,9,9,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,294,21 meters
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0541,৪৪৪ বর্গমিটার,False,450平方米,False,False,False,6,6,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,46,450平方米
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0541,৪৪৪ বর্গমিটার,False,20,False,False,False,2,2,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,16,20
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0541,৪৪৪ বর্গমিটার,False,474平方米,False,False,False,6,6,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,48,474平方米
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0542,৩৪০০ টাকা,False,4400,False,False,False,4,4,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,133,4400
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0542,৩৪০০ টাকা,False,10,False,False,False,2,2,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,45,10
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0542,৩৪০০ টাকা,False,4600 Taka,False,False,False,9,9,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,135,4600 Taka
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0549,৪৫০ বর্গমিটার,False,387.5 square meters,False,False,False,19,19,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,418,387.5 square meters
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0549,৪৫০ বর্গমিটার,False,35,False,False,False,2,2,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,140,35
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0549,৪৫০ বর্গমিটার,False,645㎡,False,False,False,4,4,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,420,645㎡
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0550,২২৫৬.২৫ বর্গমিটার,False,24025 square meters,False,False,False,19,19,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,190,24025 square meters
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0550,২২৫৬.২৫ বর্গমিটার,False,bishisht borgakar,False,False,False,17,17,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,64,bishisht borgakar
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0550,২২৫৬.২৫ বর্গমিটার,False,840.625,False,False,False,7,7,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,192,840.625
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0552,৪৫০০ বর্গগজ,True,4500 বর্গগজ,False,False,False,11,11,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,391,4500 বর্গগজ
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0552,৪৫০০ বর্গগজ,False,30 goj,False,False,False,6,6,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,131,30 goj
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0552,৪৫০০ বর্গগজ,False,4500 square yards,False,False,False,17,17,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,393,4500 square yards
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0553,১১২৫টি,False,4575,False,False,False,4,4,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,250,4575
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0553,১১২৫টি,False,4055 Borgogos.,False,False,False,34,14,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,84,The final answer is 4055 Borgogos.
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0553,১১২৫টি,False,2250 stones,False,False,False,11,11,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,252,2250 stones
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0557,৯৩০ টাকা,False,9900,False,False,False,4,4,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,55,9900
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0557,৯৩০ টাকা,False,120-31.5 = 88.5,False,False,False,15,15,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,19,120-31.5 = 88.5
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0557,৯৩০ টাকা,False,1125,False,False,False,4,4,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,57,1125
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0558,২০ মিটার,False,30,False,False,False,2,2,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,592,30
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0558,২০ মিটার,False,3,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,198,3
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0558,২০ মিটার,False,20,False,False,False,2,2,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,594,20
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_0559,১৬০০ বর্গমিটার,False,400 square meters,False,False,False,17,17,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,571,400 square meters
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_0559,১৬০০ বর্গমিটার,False,160,False,False,False,3,3,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,191,160
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_0559,১৬০০ বর্গমিটার,False,6400 square meters,False,False,False,18,18,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,573,6400 square meters
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1684,"১২, ১২, ৩ বছর",False,25,False,False,False,2,2,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,517,25
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1684,"১২, ১২, ৩ বছর",False,27,False,False,False,2,2,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,173,27
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_1684,"১২, ১২, ৩ বছর",False,"The current ages of Mr. Karim's sons are 10 years, 10 years, and 9 years.",False,False,False,73,73,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,519,"The current ages of Mr. Karim's sons are 10 years, 10 years, and 9 years."
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1685,দুইজনের বয়স সমান,False,3 years,False,False,False,7,7,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,157,3 years
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1685,দুইজনের বয়স সমান,False,jiboner naki julir krom,False,False,False,23,23,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,53,jiboner naki julir krom
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_1685,দুইজনের বয়স সমান,False,Jibon,False,False,False,5,5,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,159,Jibon
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1686,প্রতেকে পাবে ৫/৬ আপেল।অর্থাৎ ১টি আপেলের অর্ধেক +১টি আপেলের ১/৩ ভাগ।,False,"Each of the 6 boys should get 5 apples divided into 3 equal parts, resulting in each part being 1.6667 (or approximately 1.67) of an apple. Since cutting an apple into exact 3 equal parts might not be practical, the apples can be cut into as close to 3 equal parts as possible for practical distribution.",False,False,False,304,304,1,False,True,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,454,"Each of the 6 boys should get 5 apples divided into 3 equal parts, resulting in each part being 1.6667 (or approximately 1.67) of an apple. Since cutting an ..."
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1686,প্রতেকে পাবে ৫/৬ আপেল।অর্থাৎ ১টি আপেলের অর্ধেক +১টি আপেলের ১/৩ ভাগ।,False,"The given statement appears to be in Bengali and seems to be discussing a medical context, possibly related to a doctor's consultation or treatment plan. However, the provided text does not match the question asked. The question asks about the impact of 5ti apeloke (likely referring to a medical procedure) on 6 jon baloker (possibly meaning six patients), with a mention that 3 of them experienced side effects. The additional bi: dr: proyojon hole apeloke sorbochch soman 3 tukorate kata jabe. (which roughly translates to ""the doctor said that 3 side effects",False,False,False,562,562,1,False,True,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,152,"The given statement appears to be in Bengali and seems to be discussing a medical context, possibly related to a doctor's consultation or treatment plan. How..."
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_1686,প্রতেকে পাবে ৫/৬ আপেল।অর্থাৎ ১টি আপেলের অর্ধেক +১টি আপেলের ১/৩ ভাগ।,False,"Each boy would receive \(\frac{5}{6}\) of an apple, which can be achieved by cutting each of the 5 apples into 3 equal pieces, resulting in 15 pieces. Then, each of the 6 boys would get 2 pieces and there would be 3 pieces left over.",False,False,False,233,233,1,False,True,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,456,"Each boy would receive \(\frac{5}{6}\) of an apple, which can be achieved by cutting each of the 5 apples into 3 equal pieces, resulting in 15 pieces. Then, ..."
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1687,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম",False,4,False,False,False,1,1,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,325,4
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1687,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম",False,1 kilogram,False,False,False,10,10,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,109,1 kilogram
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,english,English,banglamath,short_answer,short_answer,banglamath_1687,"কাঠালের ওজন ৩ কিলোগ্রাম , তরমুজের ওজন ৪ কিলোগ্রাম",False,8 kg,False,False,False,4,4,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,327,8 kg
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,bangla,Bangla,banglamath,short_answer,short_answer,banglamath_1688,"বাবুর্চী কাটে ৭০ মিনিটে ২১০টি পেঁয়াজ, সহকারী কাটে ১৯০টি পেঁয়াজ ৯৫ মিনিটে",False,"Baburchi cooked 240 pieces of payaj, and it took him 80 minutes.",False,False,False,64,64,1,False,False,results/runs/qwen2_5_3b_validation200_v3_128/results/runs/qwen2_5_3b_validation200_v3_128.jsonl,145,"Baburchi cooked 240 pieces of payaj, and it took him 80 minutes."
Qwen2.5-3B,Qwen/Qwen2.5-3B-Instruct,banglish_clean,Reviewed Banglish,banglamath,short_answer,short_answer,banglamath_1688,"বাবুর্চী কাটে ৭০ মিনিটে ২১০টি পেঁয়াজ, সহকারী কাটে ১৯০টি পেঁয়াজ ৯৫ মিনিটে",False,150,False,False,False,3,3,1,False,False,results/runs/qwen2_5_3b_validation200_v5_banglish/results/runs/qwen2_5_3b_validation200_v5_banglish.jsonl,49,150
